7.541656494140625000e-03,3.913879394531250000e-03,1.622009277343750000e-02,9.721679687500000000e-01
1.893310546875000000e-01,1.029052734375000000e-01,3.427734375000000000e-01,3.649902343750000000e-01
3.764648437500000000e-01,1.029663085937500000e-01,3.220214843750000000e-01,1.984863281250000000e-01
1.510009765625000000e-01,6.064453125000000000e-01,1.193847656250000000e-01,1.232299804687500000e-01
2.915039062500000000e-01,1.215209960937500000e-01,4.045410156250000000e-01,1.823730468750000000e-01
6.506347656250000000e-02,3.074645996093750000e-02,1.356201171875000000e-01,7.685546875000000000e-01
1.245727539062500000e-01,5.032348632812500000e-02,7.280273437500000000e-01,9.698486328125000000e-02
7.797241210937500000e-03,8.171081542968750000e-03,3.958129882812500000e-02,9.443359375000000000e-01
3.329467773437500000e-02,7.087707519531250000e-03,8.588867187500000000e-01,1.009521484375000000e-01
1.210784912109375000e-02,2.832412719726562500e-03,9.770507812500000000e-01,7.820129394531250000e-03
9.307861328125000000e-02,2.505493164062500000e-02,6.879882812500000000e-01,1.939697265625000000e-01
4.946899414062500000e-02,1.193237304687500000e-02,8.906250000000000000e-01,4.794311523437500000e-02
1.754150390625000000e-01,1.064453125000000000e-01,3.955078125000000000e-01,3.227539062500000000e-01
1.146850585937500000e-01,3.186035156250000000e-02,8.344726562500000000e-01,1.901245117187500000e-02
5.664062500000000000e-01,9.100341796875000000e-02,1.243896484375000000e-01,2.182617187500000000e-01
2.416992187500000000e-01,6.921386718750000000e-02,2.305908203125000000e-01,4.584960937500000000e-01
1.337890625000000000e-01,6.829833984375000000e-02,3.310546875000000000e-01,4.667968750000000000e-01
2.519531250000000000e-01,8.435058593750000000e-02,3.552246093750000000e-01,3.085937500000000000e-01
3.973388671875000000e-02,1.907348632812500000e-02,8.764648437500000000e-01,6.451416015625000000e-02
5.634765625000000000e-01,6.420898437500000000e-02,1.977539062500000000e-01,1.745605468750000000e-01
4.104003906250000000e-01,8.209228515625000000e-02,4.948730468750000000e-01,1.258850097656250000e-02
1.544189453125000000e-01,1.695556640625000000e-01,8.398437500000000000e-02,5.917968750000000000e-01
6.743164062500000000e-01,3.056335449218750000e-02,5.117797851562500000e-02,2.441406250000000000e-01
8.880615234375000000e-02,1.890563964843750000e-02,3.566894531250000000e-01,5.356445312500000000e-01
3.801269531250000000e-01,3.200683593750000000e-01,1.023559570312500000e-01,1.972656250000000000e-01
3.244400024414062500e-03,2.229690551757812500e-03,9.877929687500000000e-01,6.656646728515625000e-03
1.013793945312500000e-01,1.052093505859375000e-02,5.229492187500000000e-01,3.649902343750000000e-01
5.200195312500000000e-01,6.927490234375000000e-02,1.973876953125000000e-01,2.133789062500000000e-01
2.145385742187500000e-02,3.137588500976562500e-03,9.262695312500000000e-01,4.910278320312500000e-02
9.307861328125000000e-03,1.643180847167968750e-03,9.794921875000000000e-01,9.452819824218750000e-03
2.429199218750000000e-01,3.445434570312500000e-02,4.907226562500000000e-01,2.318115234375000000e-01
9.498596191406250000e-03,9.063720703125000000e-03,1.277923583984375000e-02,9.687500000000000000e-01
4.799804687500000000e-01,5.822753906250000000e-02,2.128906250000000000e-01,2.489013671875000000e-01
2.509765625000000000e-01,1.242675781250000000e-01,3.889160156250000000e-01,2.358398437500000000e-01
7.952880859375000000e-02,4.283905029296875000e-03,8.549804687500000000e-01,6.097412109375000000e-02
1.022338867187500000e-01,1.488037109375000000e-01,2.131347656250000000e-01,5.356445312500000000e-01
5.012512207031250000e-03,1.814842224121093750e-03,9.853515625000000000e-01,8.003234863281250000e-03
7.202148437500000000e-01,2.075195312500000000e-02,1.938476562500000000e-01,6.494140625000000000e-02
4.330444335937500000e-02,6.534576416015625000e-03,1.333007812500000000e-01,8.168945312500000000e-01
2.031250000000000000e-01,7.830810546875000000e-02,3.676757812500000000e-01,3.508300781250000000e-01
4.058837890625000000e-02,9.193420410156250000e-03,8.813476562500000000e-01,6.903076171875000000e-02
2.126464843750000000e-01,1.416015625000000000e-01,3.972167968750000000e-01,2.485351562500000000e-01
9.881591796875000000e-02,1.461181640625000000e-01,3.190917968750000000e-01,4.360351562500000000e-01
2.291259765625000000e-01,4.926757812500000000e-01,1.207275390625000000e-01,1.574707031250000000e-01
2.349853515625000000e-01,9.204101562500000000e-02,1.831054687500000000e-01,4.897460937500000000e-01
6.051635742187500000e-02,2.769470214843750000e-02,7.968750000000000000e-01,1.148071289062500000e-01
1.290283203125000000e-01,1.820068359375000000e-01,3.095703125000000000e-01,3.793945312500000000e-01
2.504882812500000000e-01,9.075927734375000000e-02,2.883300781250000000e-01,3.703613281250000000e-01
1.603698730468750000e-02,4.568481445312500000e-02,1.029052734375000000e-01,8.354492187500000000e-01
5.214691162109375000e-03,2.969741821289062500e-03,1.149902343750000000e-01,8.769531250000000000e-01
3.088378906250000000e-01,1.308593750000000000e-01,3.041992187500000000e-01,2.561035156250000000e-01
4.277343750000000000e-01,7.434082031250000000e-02,2.761230468750000000e-01,2.219238281250000000e-01
5.744934082031250000e-03,3.377914428710937500e-03,5.450439453125000000e-02,9.365234375000000000e-01
1.155395507812500000e-01,5.541992187500000000e-02,4.787597656250000000e-01,3.503417968750000000e-01
3.457031250000000000e-01,7.476806640625000000e-02,2.000732421875000000e-01,3.796386718750000000e-01
1.573181152343750000e-02,3.978729248046875000e-03,9.736328125000000000e-01,6.767272949218750000e-03
1.291503906250000000e-01,5.056762695312500000e-02,5.383300781250000000e-02,7.666015625000000000e-01
1.537322998046875000e-02,4.337310791015625000e-03,9.365234375000000000e-01,4.379272460937500000e-02
2.346191406250000000e-01,1.689453125000000000e-01,2.497558593750000000e-01,3.466796875000000000e-01
5.205078125000000000e-01,1.217651367187500000e-01,1.885986328125000000e-01,1.690673828125000000e-01
4.169921875000000000e-01,4.129028320312500000e-02,3.149414062500000000e-01,2.268066406250000000e-01
3.645019531250000000e-01,8.935546875000000000e-02,2.751464843750000000e-01,2.709960937500000000e-01
3.100585937500000000e-01,9.307861328125000000e-02,3.100585937500000000e-01,2.868652343750000000e-01
2.944335937500000000e-01,1.391601562500000000e-01,2.810058593750000000e-01,2.854003906250000000e-01
3.820800781250000000e-01,1.617431640625000000e-01,2.839355468750000000e-01,1.722412109375000000e-01
1.422119140625000000e-01,3.707885742187500000e-02,5.712890625000000000e-01,2.495117187500000000e-01
1.573181152343750000e-02,2.130508422851562500e-03,9.584960937500000000e-01,2.362060546875000000e-02
9.674072265625000000e-02,2.261352539062500000e-02,7.260742187500000000e-01,1.545410156250000000e-01
1.213378906250000000e-01,4.751586914062500000e-02,5.971679687500000000e-01,2.338867187500000000e-01
2.633666992187500000e-02,2.760314941406250000e-02,6.582031250000000000e-01,2.875976562500000000e-01
2.286376953125000000e-01,1.621093750000000000e-01,1.752929687500000000e-01,4.338378906250000000e-01
1.988220214843750000e-02,7.545471191406250000e-03,9.580078125000000000e-01,1.454925537109375000e-02
6.771087646484375000e-03,6.164550781250000000e-03,9.741210937500000000e-01,1.305389404296875000e-02
1.649475097656250000e-02,1.272201538085937500e-03,9.741210937500000000e-01,8.171081542968750000e-03
6.036376953125000000e-02,3.231811523437500000e-02,8.593750000000000000e-01,4.772949218750000000e-02
1.301269531250000000e-01,1.210784912109375000e-02,7.973632812500000000e-01,6.051635742187500000e-02
4.795074462890625000e-03,2.908706665039062500e-03,9.882812500000000000e-01,4.165649414062500000e-03
5.810546875000000000e-02,4.550933837890625000e-03,8.950195312500000000e-01,4.251098632812500000e-02
1.533203125000000000e-01,3.002929687500000000e-01,3.195800781250000000e-01,2.266845703125000000e-01
5.249023437500000000e-03,5.088806152343750000e-03,9.848632812500000000e-01,4.562377929687500000e-03
2.592773437500000000e-01,1.821899414062500000e-02,1.098022460937500000e-01,6.127929687500000000e-01
1.596679687500000000e-01,2.017822265625000000e-01,4.765625000000000000e-01,1.621093750000000000e-01
1.600341796875000000e-01,2.914428710937500000e-02,6.430664062500000000e-01,1.677246093750000000e-01
4.919433593750000000e-01,4.870605468750000000e-02,3.227539062500000000e-01,1.365966796875000000e-01
2.115478515625000000e-01,8.959960937500000000e-02,3.713378906250000000e-01,3.276367187500000000e-01
9.143066406250000000e-02,2.789306640625000000e-02,8.022460937500000000e-01,7.824707031250000000e-02
1.373291015625000000e-02,3.936767578125000000e-03,9.628906250000000000e-01,1.936340332031250000e-02
2.191162109375000000e-02,6.477355957031250000e-03,9.614257812500000000e-01,1.035308837890625000e-02
3.787231445312500000e-02,1.415252685546875000e-02,8.891601562500000000e-01,5.865478515625000000e-02
7.305145263671875000e-03,2.687454223632812500e-03,9.868164062500000000e-01,2.950668334960937500e-03
1.895141601562500000e-02,7.778167724609375000e-03,9.570312500000000000e-01,1.620483398437500000e-02
2.578125000000000000e-01,1.357421875000000000e-01,5.236816406250000000e-02,5.541992187500000000e-01
8.198242187500000000e-01,1.446533203125000000e-01,2.218627929687500000e-02,1.325225830078125000e-02
5.136718750000000000e-01,2.388916015625000000e-01,1.831054687500000000e-01,6.427001953125000000e-02
1.867675781250000000e-01,2.116699218750000000e-01,3.381347656250000000e-01,2.634277343750000000e-01
1.679687500000000000e-01,5.771484375000000000e-01,1.705322265625000000e-01,8.441162109375000000e-02
5.205078125000000000e-01,4.182128906250000000e-01,3.378295898437500000e-02,2.758789062500000000e-02
8.432617187500000000e-01,1.214599609375000000e-01,2.507019042968750000e-02,1.028442382812500000e-02
6.040039062500000000e-01,1.116943359375000000e-01,2.087402343750000000e-01,7.562255859375000000e-02
5.004882812500000000e-01,3.386230468750000000e-01,4.043579101562500000e-02,1.207275390625000000e-01
3.212890625000000000e-01,1.517333984375000000e-01,2.387695312500000000e-01,2.880859375000000000e-01
1.412353515625000000e-01,6.469726562500000000e-02,6.635742187500000000e-01,1.306152343750000000e-01
2.023925781250000000e-01,1.018066406250000000e-01,3.234863281250000000e-01,3.723144531250000000e-01
1.268310546875000000e-01,8.530273437500000000e-01,1.074218750000000000e-02,9.330749511718750000e-03
3.676757812500000000e-01,3.793945312500000000e-01,1.175537109375000000e-01,1.352539062500000000e-01
1.942138671875000000e-01,3.251953125000000000e-01,6.304931640625000000e-02,4.174804687500000000e-01
3.889160156250000000e-01,5.927734375000000000e-01,9.002685546875000000e-03,9.147644042968750000e-03
1.765136718750000000e-01,2.451171875000000000e-01,3.620605468750000000e-01,2.163085937500000000e-01
1.353759765625000000e-01,9.020996093750000000e-02,2.866210937500000000e-01,4.877929687500000000e-01
4.428710937500000000e-01,1.229858398437500000e-01,2.905273437500000000e-01,1.437988281250000000e-01
4.641113281250000000e-01,2.685546875000000000e-01,1.483154296875000000e-01,1.191406250000000000e-01
1.805419921875000000e-01,4.196777343750000000e-01,7.293701171875000000e-02,3.269042968750000000e-01
1.929931640625000000e-01,3.439941406250000000e-01,2.478027343750000000e-01,2.152099609375000000e-01
2.714843750000000000e-01,1.323242187500000000e-01,2.250976562500000000e-01,3.710937500000000000e-01
7.954101562500000000e-01,1.201171875000000000e-01,3.283691406250000000e-02,5.163574218750000000e-02
9.893798828125000000e-02,8.549804687500000000e-01,2.386474609375000000e-02,2.243041992187500000e-02
2.783203125000000000e-01,4.617309570312500000e-02,3.925781250000000000e-01,2.827148437500000000e-01
9.897460937500000000e-01,2.414703369140625000e-03,4.955291748046875000e-03,2.868652343750000000e-03
5.966796875000000000e-01,1.849365234375000000e-01,9.893798828125000000e-02,1.193847656250000000e-01
4.660644531250000000e-01,4.243164062500000000e-01,4.837036132812500000e-02,6.112670898437500000e-02
9.453125000000000000e-01,2.088928222656250000e-02,1.652526855468750000e-02,1.731872558593750000e-02
5.444335937500000000e-01,1.634521484375000000e-01,2.033691406250000000e-01,8.886718750000000000e-02
2.232666015625000000e-01,1.419677734375000000e-01,3.249511718750000000e-01,3.100585937500000000e-01
8.828125000000000000e-01,2.706909179687500000e-02,5.554199218750000000e-02,3.475952148437500000e-02
1.090698242187500000e-01,5.043945312500000000e-01,9.472656250000000000e-02,2.919921875000000000e-01
1.728515625000000000e-01,2.253417968750000000e-01,2.634277343750000000e-01,3.383789062500000000e-01
1.129150390625000000e-01,6.918945312500000000e-01,7.519531250000000000e-02,1.201782226562500000e-01
1.563720703125000000e-01,5.810546875000000000e-01,2.039794921875000000e-01,5.844116210937500000e-02
6.196289062500000000e-01,2.583007812500000000e-01,6.634521484375000000e-02,5.584716796875000000e-02
1.569824218750000000e-01,3.708496093750000000e-01,2.797851562500000000e-01,1.923828125000000000e-01
3.271484375000000000e-01,3.027343750000000000e-01,1.894531250000000000e-01,1.806640625000000000e-01
2.086181640625000000e-01,3.181152343750000000e-01,3.386230468750000000e-01,1.346435546875000000e-01
9.655761718750000000e-02,1.920166015625000000e-01,6.396484375000000000e-01,7.177734375000000000e-02
3.823242187500000000e-01,3.764648437500000000e-01,1.112670898437500000e-01,1.301269531250000000e-01
2.631835937500000000e-01,2.359619140625000000e-01,2.758789062500000000e-01,2.250976562500000000e-01
5.966796875000000000e-01,3.735351562500000000e-01,1.615905761718750000e-02,1.339721679687500000e-02
3.215332031250000000e-01,6.494140625000000000e-01,1.208496093750000000e-02,1.678466796875000000e-02
1.809082031250000000e-01,3.952636718750000000e-01,3.327636718750000000e-01,9.100341796875000000e-02
2.340087890625000000e-01,5.273437500000000000e-01,1.822509765625000000e-01,5.645751953125000000e-02
1.551513671875000000e-01,5.766601562500000000e-01,5.279541015625000000e-02,2.154541015625000000e-01
3.312988281250000000e-01,1.257324218750000000e-01,2.460937500000000000e-01,2.968750000000000000e-01
3.173828125000000000e-01,4.914550781250000000e-01,5.688476562500000000e-02,1.343994140625000000e-01
8.706054687500000000e-01,3.222656250000000000e-02,3.765869140625000000e-02,5.926513671875000000e-02
4.299316406250000000e-01,1.395263671875000000e-01,2.337646484375000000e-01,1.967773437500000000e-01
2.083740234375000000e-01,5.156250000000000000e-01,4.367065429687500000e-02,2.324218750000000000e-01
3.598632812500000000e-01,1.987304687500000000e-01,2.017822265625000000e-01,2.396240234375000000e-01
1.256103515625000000e-01,7.343750000000000000e-01,7.861328125000000000e-02,6.124877929687500000e-02
5.957031250000000000e-01,1.788330078125000000e-01,1.084594726562500000e-01,1.172485351562500000e-01
1.954345703125000000e-01,2.080078125000000000e-01,2.587890625000000000e-01,3.376464843750000000e-01
2.539062500000000000e-01,7.119140625000000000e-01,2.554321289062500000e-02,8.422851562500000000e-03
3.491210937500000000e-02,9.438476562500000000e-01,1.549530029296875000e-02,5.611419677734375000e-03
7.724609375000000000e-01,1.834716796875000000e-01,2.157592773437500000e-02,2.226257324218750000e-02
1.751708984375000000e-01,6.113281250000000000e-01,9.674072265625000000e-02,1.166992187500000000e-01
8.343505859375000000e-02,8.828125000000000000e-01,1.832580566406250000e-02,1.519012451171875000e-02
1.044921875000000000e-01,1.094970703125000000e-01,7.143554687500000000e-01,7.183837890625000000e-02
2.927246093750000000e-01,5.551757812500000000e-01,5.853271484375000000e-02,9.350585937500000000e-02
4.785156250000000000e-02,8.270263671875000000e-02,8.613281250000000000e-01,7.934570312500000000e-03
3.010253906250000000e-01,4.736328125000000000e-01,1.378173828125000000e-01,8.758544921875000000e-02
9.570312500000000000e-01,3.076171875000000000e-02,7.194519042968750000e-03,4.867553710937500000e-03
4.753112792968750000e-03,2.021484375000000000e-01,6.008148193359375000e-03,7.871093750000000000e-01
4.003906250000000000e-01,1.982421875000000000e-01,2.318115234375000000e-01,1.695556640625000000e-01
4.296875000000000000e-01,1.290283203125000000e-01,2.447509765625000000e-01,1.966552734375000000e-01
3.911132812500000000e-01,2.009582519531250000e-02,5.693359375000000000e-01,1.947021484375000000e-02
9.809570312500000000e-01,1.611328125000000000e-02,1.864433288574218750e-03,9.675025939941406250e-04
3.122558593750000000e-01,1.923828125000000000e-01,2.841796875000000000e-01,2.111816406250000000e-01
3.051757812500000000e-01,3.623046875000000000e-01,2.734375000000000000e-01,5.914306640625000000e-02
1.271972656250000000e-01,2.164306640625000000e-01,3.740234375000000000e-01,2.822265625000000000e-01
5.229492187500000000e-01,1.893310546875000000e-01,1.864013671875000000e-01,1.013793945312500000e-01
6.829833984375000000e-02,9.287109375000000000e-01,1.606941223144531250e-03,1.509666442871093750e-03
1.822509765625000000e-01,1.176757812500000000e-01,1.970214843750000000e-01,5.029296875000000000e-01
4.243164062500000000e-01,7.373046875000000000e-02,1.610107421875000000e-01,3.408203125000000000e-01
5.156250000000000000e-01,2.634277343750000000e-01,9.844970703125000000e-02,1.224975585937500000e-01
9.526367187500000000e-01,3.692626953125000000e-02,7.049560546875000000e-03,3.278732299804687500e-03
1.612548828125000000e-01,2.170410156250000000e-01,3.059082031250000000e-01,3.156738281250000000e-01
2.416992187500000000e-01,6.884765625000000000e-01,3.707885742187500000e-02,3.271484375000000000e-02
3.574218750000000000e-01,1.215820312500000000e-01,3.574218750000000000e-01,1.635742187500000000e-01
5.556640625000000000e-01,1.405029296875000000e-01,2.210693359375000000e-01,8.258056640625000000e-02
4.267578125000000000e-01,3.825683593750000000e-01,4.788208007812500000e-02,1.429443359375000000e-01
7.067871093750000000e-02,4.153442382812500000e-02,8.745117187500000000e-01,1.348114013671875000e-02
7.622070312500000000e-01,2.149658203125000000e-01,9.902954101562500000e-03,1.290893554687500000e-02
2.741699218750000000e-01,5.893554687500000000e-01,6.021118164062500000e-02,7.611083984375000000e-02
3.657226562500000000e-01,5.937500000000000000e-01,2.648925781250000000e-02,1.418304443359375000e-02
2.154541015625000000e-01,5.087890625000000000e-01,7.330322265625000000e-02,2.023925781250000000e-01
8.154296875000000000e-01,5.294799804687500000e-02,4.321289062500000000e-02,8.862304687500000000e-02
5.712890625000000000e-01,2.167968750000000000e-01,1.796875000000000000e-01,3.222656250000000000e-02
6.977539062500000000e-01,9.301757812500000000e-02,1.683349609375000000e-01,4.061889648437500000e-02
2.210693359375000000e-01,7.246093750000000000e-01,1.814270019531250000e-02,3.607177734375000000e-02
3.601074218750000000e-01,5.937500000000000000e-01,2.096557617187500000e-02,2.490234375000000000e-02
6.640625000000000000e-02,1.695556640625000000e-01,7.480468750000000000e-01,1.602172851562500000e-02
9.246826171875000000e-02,8.110351562500000000e-01,1.606750488281250000e-02,8.032226562500000000e-02
3.591308593750000000e-01,1.148071289062500000e-01,1.496582031250000000e-01,3.764648437500000000e-01
6.660156250000000000e-01,7.128906250000000000e-02,8.337402343750000000e-02,1.793212890625000000e-01
2.790527343750000000e-01,4.323730468750000000e-01,9.063720703125000000e-02,1.978759765625000000e-01
2.531738281250000000e-01,1.685791015625000000e-01,2.377929687500000000e-01,3.405761718750000000e-01
2.348327636718750000e-02,5.209350585937500000e-02,8.950195312500000000e-01,2.923583984375000000e-02
1.884765625000000000e-01,7.934570312500000000e-01,6.652832031250000000e-03,1.132202148437500000e-02
4.760742187500000000e-01,1.322021484375000000e-01,2.712402343750000000e-01,1.203613281250000000e-01
4.350585937500000000e-01,2.897949218750000000e-01,2.342224121093750000e-02,2.517089843750000000e-01
4.321289062500000000e-01,1.359863281250000000e-01,1.109619140625000000e-01,3.210449218750000000e-01
3.442382812500000000e-01,1.227416992187500000e-01,2.519531250000000000e-01,2.810058593750000000e-01
9.125976562500000000e-01,7.849121093750000000e-02,4.638671875000000000e-03,4.497528076171875000e-03
9.663085937500000000e-01,6.931304931640625000e-03,9.323120117187500000e-03,1.742553710937500000e-02
5.913085937500000000e-01,1.860351562500000000e-01,6.634521484375000000e-02,1.566162109375000000e-01
1.624755859375000000e-01,8.120117187500000000e-01,1.333618164062500000e-02,1.195526123046875000e-02
4.340820312500000000e-01,1.955566406250000000e-01,1.621093750000000000e-01,2.082519531250000000e-01
2.692871093750000000e-01,5.791015625000000000e-01,7.360839843750000000e-02,7.836914062500000000e-02
2.176513671875000000e-01,7.177734375000000000e-02,3.940429687500000000e-01,3.166503906250000000e-01
6.816406250000000000e-01,1.451416015625000000e-01,1.221923828125000000e-01,5.093383789062500000e-02
4.809570312500000000e-01,4.660644531250000000e-01,2.113342285156250000e-02,3.173828125000000000e-02
1.398925781250000000e-01,8.437500000000000000e-01,1.078796386718750000e-02,5.771636962890625000e-03
2.017822265625000000e-01,8.544921875000000000e-02,2.434082031250000000e-01,4.692382812500000000e-01
1.139526367187500000e-01,8.291015625000000000e-01,2.351379394531250000e-02,3.369140625000000000e-02
3.041992187500000000e-01,1.816406250000000000e-01,3.237304687500000000e-01,1.903076171875000000e-01
4.121093750000000000e-01,5.722656250000000000e-01,9.849548339843750000e-03,5.611419677734375000e-03
2.327880859375000000e-01,6.132812500000000000e-01,1.099853515625000000e-01,4.376220703125000000e-02
1.115722656250000000e-01,7.202148437500000000e-02,6.561279296875000000e-02,7.509765625000000000e-01
6.425781250000000000e-01,2.514648437500000000e-01,4.235839843750000000e-02,6.359863281250000000e-02
1.793212890625000000e-01,3.400878906250000000e-01,1.849365234375000000e-01,2.956542968750000000e-01
1.721191406250000000e-01,1.721191406250000000e-01,1.495361328125000000e-01,5.058593750000000000e-01
1.971435546875000000e-01,5.356445312500000000e-01,1.822509765625000000e-01,8.477783203125000000e-02
9.863281250000000000e-01,5.096435546875000000e-03,5.016326904296875000e-03,3.501892089843750000e-03
4.404296875000000000e-01,3.222656250000000000e-01,1.595458984375000000e-01,7.775878906250000000e-02
5.708007812500000000e-01,4.199218750000000000e-02,2.453613281250000000e-01,1.420898437500000000e-01
4.851074218750000000e-01,4.282226562500000000e-01,3.860473632812500000e-02,4.803466796875000000e-02
4.357910156250000000e-02,1.078491210937500000e-01,7.968750000000000000e-01,5.175781250000000000e-02
1.056518554687500000e-01,8.847656250000000000e-01,5.428314208984375000e-03,4.360198974609375000e-03
4.375000000000000000e-01,4.240722656250000000e-01,7.031250000000000000e-02,6.817626953125000000e-02
6.269531250000000000e-01,3.007812500000000000e-01,3.219604492187500000e-02,4.006958007812500000e-02
2.571105957031250000e-02,9.497070312500000000e-01,8.346557617187500000e-03,1.608276367187500000e-02
3.242187500000000000e-01,4.096679687500000000e-01,1.372070312500000000e-01,1.289062500000000000e-01
6.206054687500000000e-01,3.479003906250000000e-01,9.719848632812500000e-03,2.189636230468750000e-02
8.770751953125000000e-02,3.015136718750000000e-01,2.984619140625000000e-02,5.810546875000000000e-01
1.404762268066406250e-03,1.201629638671875000e-03,2.624511718750000000e-03,9.946289062500000000e-01
2.222900390625000000e-01,2.293701171875000000e-01,1.457519531250000000e-01,4.025878906250000000e-01
4.208374023437500000e-02,5.236816406250000000e-02,4.693603515625000000e-02,8.583984375000000000e-01
7.789611816406250000e-03,1.048278808593750000e-02,8.163452148437500000e-03,9.736328125000000000e-01
4.434204101562500000e-02,2.551269531250000000e-01,6.872558593750000000e-02,6.318359375000000000e-01
3.200683593750000000e-01,1.511230468750000000e-01,1.488037109375000000e-01,3.801269531250000000e-01
1.257324218750000000e-01,1.409912109375000000e-02,3.933105468750000000e-01,4.670410156250000000e-01
5.844116210937500000e-03,2.553939819335937500e-03,8.506774902343750000e-03,9.829101562500000000e-01
6.446838378906250000e-04,1.223564147949218750e-03,1.113891601562500000e-03,9.970703125000000000e-01
2.509765625000000000e-01,1.363525390625000000e-01,3.537597656250000000e-01,2.587890625000000000e-01
