age_numeric,category,ci_lower,ci_upper,mean
2,airplane,0.330659595262614,2.1872539430707345,1.4057079334597906
2,apple,0.46572996038543957,1.6654649117594194,1.080479964787895
2,bear,-0.39321214925187853,0.7118923942904545,0.1737690448032852
2,bed,-1.399597859218508,-0.37372228368153737,-0.8989684807485243
2,bee,-0.35810524200168836,1.6444543854904834,0.600371396307763
2,bike,0.3005023661472924,2.2110386268607325,1.2277693175382889
2,bird,-0.633383247865471,1.6078945860016853,0.4955638145785959
2,boat,0.08631369562861906,1.0294009308359857,0.5706469631543317
2,book,-0.24405834768425125,0.4793202833692106,0.15392702197883817
2,bottle,0.19197428421658239,1.391527649363149,0.7893552495613088
2,bowl,-0.36379051780708643,1.2282669102650883,0.41186516920920857
2,cactus,-0.9238069728343355,0.2620387038896895,-0.3536299424455826
2,camel,-0.3950027960677544,0.9133449802407797,0.22390538791343742
2,car,-0.39515698656575904,0.8406485194108897,0.16391290286808555
2,cat,0.2530500018796872,0.7285622921973274,0.4885656239938389
2,chair,-0.28333516912953266,1.4087858162147688,0.601284085032705
2,clock,-0.25322432814367474,1.0985621714900438,0.4109979618524066
2,couch,-0.9182161069861362,0.5532094082104387,-0.19705402716086254
2,cow,-0.7801801527067828,0.057683329984366274,-0.37712248659874714
2,cup,-0.10311849847832243,0.9194844297447043,0.4271100985643981
2,dog,-2.4972106572326114,-1.1241731034207636,-1.6632640109303347
2,elephant,-0.008160225837451823,1.8112078424591658,0.8740722259300293
2,face,-1.3931769936933114,-1.0500111331716258,-1.2158667186114078
2,fish,-0.4127233274096986,0.8699804437335201,0.2144764251238126
2,frog,-0.6072129420238341,0.5644122516086498,-0.02312593815293075
2,hand,0.4399595874605809,1.3379313082591389,0.9039424917020734
2,hat,-0.184419552342996,0.9681414827479046,0.37381197774531655
2,horse,-0.8287343021701437,0.4121973286011681,-0.2555801016429509
2,house,-0.15362811221049874,1.1053491383635543,0.48522878015591403
2,ice.cream,0.38070285846053675,2.51050005887281,1.4120968163468697
2,key,-1.3239841375216705,0.4866502892033662,-0.5366574445120446
2,lamp,-0.4127315061153305,0.9085029527533274,0.2640328080456453
2,mushroom,-0.08795797182466011,1.3945525746799408,0.616606534772575
2,octopus,-1.3091463270212906,0.9543064044331109,-0.21594165003216148
2,person,-1.5579327279673203,-1.0883258342629518,-1.3228550781575823
2,phone,-0.6562562975608052,0.44431324545022816,-0.11794150799844806
2,piano,NA,NA,-0.49109886819632576
2,rabbit,0.5837136538768184,1.7594512989123414,1.1777696262407638
2,scissors,-1.067651962449418,-0.5501698176940323,-0.8221198260329331
2,sheep,0.16082282706557627,1.30272585863338,0.7447030009845343
2,snail,-0.3677856806582992,0.565526584441392,0.07736552914027969
2,spider,0.49364045326281786,1.8343621659049583,1.1647762288287835
2,train,-0.5203257841872271,0.5347270027826766,0.03165015430486541
2,tree,-0.40286030657449123,0.6000070654362514,0.07648981246689156
2,TV,-1.2391618246307543,1.1271868459575454,-0.25511132784518536
2,watch,-1.1930003518428902,0.7119679605712457,-0.34777831285909006
2,whale,-0.9311645312322838,-0.23380948377782648,-0.5830366247173807
3,airplane,-0.9576577304682745,1.4486872297857225,0.11033661674567323
3,apple,-0.013284310661163657,1.1411234729125368,0.5909684674237505
