age_numeric,category,ci_lower,ci_upper,mean
6,bottle,-2.419419663960271,-1.5216655063836377,-1.9908022620643193
6,bowl,-3.1609669243080503,-2.6834355599211297,-2.9299794304820823
6,cactus,-2.7736261823643726,-2.051663290716017,-2.4140443008369403
6,camel,-2.4075044316221077,-1.7386817758297615,-2.06072537500462
6,car,-4.073022491848356,-2.971396534012232,-3.5334715352142463
6,cat,-2.9249204620808853,-2.3427708456450107,-2.650318787390127
6,chair,-1.7968135547423596,-1.0717789284295656,-1.4514072418907975
6,clock,-2.8467313495323374,-1.9885665864331004,-2.4483431764652286
6,couch,-3.371834697545162,-2.653249068090292,-3.0232819542587235
6,cow,-3.0050448806806886,-2.3330137819572343,-2.6683471258317537
6,cup,-3.172528419705286,-2.2569636497867798,-2.743671979769823
6,dog,-3.788444681032251,-3.1735877046677903,-3.4867494023413172
6,elephant,-2.7549236029195736,-1.9860105973127444,-2.3776931693175105
6,face,-2.187953610104162,-1.8313519709807262,-2.0141899643370316
6,fish,-2.0330254930490144,-1.3112738834019206,-1.6753260116116009
6,frog,-3.269373101441678,-2.820611802127969,-3.0438510424456475
6,hand,-0.36562319589349074,0.5176942317604144,0.06856534562553648
6,hat,-1.6629636246375157,-0.8210593891843314,-1.2270661393416142
6,horse,-2.3226036396959695,-1.5890682444964908,-1.959587792721457
6,house,-1.5476500628939776,-0.550719284073985,-1.0522352424800796
6,ice.cream,-3.442707361311352,-2.3854190348963087,-2.8996019522038585
6,key,-4.355651663736336,-3.9366712730817066,-4.14668165084981
6,lamp,-2.5973869524898796,-1.833489055310206,-2.2152122829426184
6,mushroom,-1.1709051531434638,-0.24349508409271162,-0.7180621771931277
6,octopus,-3.1558507414898984,-2.2912391690457654,-2.7521933277963915
6,person,-2.740819990549328,-2.25184217083344,-2.4954903505637045
6,phone,-3.906437518987132,-3.584863269967784,-3.7517910780103105
6,piano,-4.891711881578099,-4.45320977449859,-4.669202154712177
6,rabbit,-1.5558973021435174,-0.5054199649793,-1.0266251042341317
6,scissors,-1.8545125559166715,-1.4332613789639297,-1.651224095352116
6,sheep,-2.6524602564552375,-2.0411837655844494,-2.34583707850998
6,snail,-0.2496158669160556,0.5044107338053375,0.1332109625811864
6,spider,-1.517784370974874,-0.5280107005420669,-1.0339224801882219
6,tiger,-5.698702213071794,-5.123486528296043,-5.419285676075109
6,train,-4.035140920592072,-3.235074358067573,-3.6373354806508775
6,tree,-3.334563140980408,-2.4156755097480436,-2.8954663742426603
6,watch,-4.118566716324989,-3.4083726273517687,-3.774721808117862
6,whale,-2.8430902556907056,-2.2359190917683853,-2.5359560368344654
7,TV,-3.8503973406983834,-3.0645401797907064,-3.462599922430562
7,airplane,-3.9866789871826485,-2.696528355615183,-3.330529076660165
7,apple,-1.2848932651543223,-0.3259412436967437,-0.8212182288979182
7,bear,-3.55190728937632,-2.982549377649506,-3.2747718166794084
7,bed,-2.92335881202706,-2.188310246021411,-2.550271064801254
7,bee,-3.3336556443284033,-2.453096618179078,-2.905505066059749
7,bike,-1.6711224134493001,0.0810689358475448,-0.7790074085225478
7,bird,-2.2458334926888384,-0.8813522599398946,-1.6052056666291843
7,boat,-1.4806936989732475,-0.2572817385119969,-0.8753020849753181
7,book,-4.076922822104491,-3.39412400435038,-3.750841211812387
7,bottle,-1.901841766949726,-0.8597816513085638,-1.4097476067154306
7,bowl,-2.6513329152006637,-1.7666226881893696,-2.2206718473770164
7,cactus,-2.5147323352665647,-1.4123041325606258,-1.9981240309614317
7,camel,-2.031419125378647,-1.1672351698200862,-1.6148182691885873
7,car,-3.1991758645577457,-1.9183898382256754,-2.5486953350220727
7,cat,-2.7665044152935625,-1.88004370978926,-2.315236675124147
7,chair,-1.6106721233883305,-0.34384756957247203,-0.9889878273223419
7,clock,-1.8361768151275002,-0.8789349383223848,-1.367560941430729
7,couch,-2.2165395468699165,-1.0833724384963634,-1.651391359491008
